0,Type,ID,Created,Description,Amount,Currency,Converted Amount,Fees,Net,Converted Currency,Details,Customer ID,Customer Email,Customer Name,purpose (metadata),phorest_client_id (metadata)
62103,Charge,ch_3SIR2ULrnBTnlT7b1H8XiRaH,15/10/2025 09:30,62103:Valley Hair Agency,352.68,aud,352.68,0,352.68,aud,62103_for_stripe,cus_QVzdCcek6ilqZc,,,paysignupbycard1,62103
63678,Charge,ch_3SIR2bLrnBTnlT7b0dYXmyrg,15/10/2025 09:30,63678:GLOW BEAUTY SPACE,591.5,aud,591.5,0,591.5,aud,63678_for_stripe,cus_RFy3yB8TJlLI4F,,,addnewcard,63678
70110,Charge,ch_3SIR2jLrnBTnlT7b0DC0IOry,15/10/2025 09:30,70110:KK Hair&Beauty,193.29,aud,193.29,0,193.29,aud,70110_for_stripe,cus_RoihsvXXPMDDrc,,,addnewcard,70110
71148,Charge,ch_3SIR2lLrnBTnlT7b1BSG3CVm,15/10/2025 09:30,71148:Hair By Sigrid,729.29,aud,729.29,0,729.29,aud,71148_for_stripe,cus_RRBumqoTTf6KaH,,,addnewcard,71148
72927,Charge,ch_3SIR2uLrnBTnlT7b1OjJqNxD,15/10/2025 09:31,72927:J.Lux Skin & Beauty,559.21,aud,559.21,0,559.21,aud,72927_for_stripe,cus_SuF61leBb7c7Mv,,,addnewcard,72927
74859,Charge,ch_3SIR2xLrnBTnlT7b1hARnQp3,15/10/2025 09:31,74859:The Beauty Bar Kalamunda,462.92,aud,462.92,0,462.92,aud,74859_for_stripe,cus_RQ2xJVCsnbJPKL,,,paysignupbycard1,74859
76835,Charge,ch_3SIR32LrnBTnlT7b1fpmEW8i,15/10/2025 09:31,76835:Hedz Up Hair & Beauty,750.79,aud,750.79,0,750.79,aud,76835_for_stripe,cus_RfNSWvNctdM06Y,,,addnewcard,76835
77662,Charge,ch_3SIR35LrnBTnlT7b0mBoyJbA,15/10/2025 09:31,77662:Savvy Hair Artistry,506.2,aud,506.2,0,506.2,aud,77662_for_stripe,cus_RkfAPpWy0a0tst,,,addnewcard,77662
80158,Charge,ch_3SIR3CLrnBTnlT7b0spA8JEL,15/10/2025 09:31,80158:Halo Hair & Beauty Salon,338.57,aud,338.57,0,338.57,aud,80158_for_stripe,cus_T6KmlE4MirsIio,,,addnewcard,80158
83049,Charge,ch_3SIR3OLrnBTnlT7b1zdk3uul,15/10/2025 09:31,83049:Brazilian Butterfly - Geelong West,450.22,aud,450.22,0,450.22,aud,83049_for_stripe,cus_SQxwtK4D4sRpzi,,,addnewcard,83049
87086,Charge,ch_3SIR3ULrnBTnlT7b1uCP3CpX,15/10/2025 09:31,87086:NBSkin pty ltd,360.8,aud,360.8,0,360.8,aud,87086_for_stripe,cus_SWz0pSb3edkBth,,,addnewcard,87086
87774,Charge,ch_3SIR3YLrnBTnlT7b1d6WX5kk,15/10/2025 09:31,87774:Skinthesis,446.73,aud,446.73,0,446.73,aud,87774_for_stripe,cus_Sw6cXrnnqQYiN6,,,addnewcard,87774
90982,Charge,ch_3SIR3eLrnBTnlT7b0YwVtJlA,15/10/2025 09:31,90982:Melissa Jean Skin Therapy,369.09,aud,369.09,0,369.09,aud,90982_for_stripe,cus_SlbBDe6GQIWTBB,,,addnewcard,90982
90987,Charge,ch_3SIR3hLrnBTnlT7b0eMlT53w,15/10/2025 09:31,90987:Harrington Hair,625.21,aud,625.21,0,625.21,aud,90987_for_stripe,cus_SleMVeUPw8uC20,,,addnewcard,90987
93581,Charge,ch_3SIR3mLrnBTnlT7b1dBG7E4z,15/10/2025 09:31,93581:BareWolf,819.91,aud,819.91,0,819.91,aud,93581_for_stripe,cus_SttlSsZ6TKoKD1,,,addnewcard,93581
81922,Charge,ch_3SInJALrnBTnlT7b0zKTR3jH,16/10/2025 09:17,81922:Skora | Skin,243.65,aud,243.65,0,243.65,aud,81922_for_stripe,cus_S8g2ZjxqUQo8Dm,,,addnewcard,81922
18835,Charge,ch_3SInJFLrnBTnlT7b19xL66el,16/10/2025 09:17,18835:Haus Of Aveda Paddington,382.23,aud,382.23,0,382.23,aud,18835_for_stripe,cus_T7PszLrzNJFooe,,,addnewcard,18835
26547,Charge,ch_3SInJXLrnBTnlT7b0o023hCM,16/10/2025 09:17,26547:BOSS Hair & Body ,396.17,aud,396.17,0,396.17,aud,26547_for_stripe,cus_Sibo1eeOE31vlA,,,addnewcard,26547
30510,Charge,ch_3SInJlLrnBTnlT7b0LPiiI8V,16/10/2025 09:17,30510:Maurice Meade Perth,392.07,aud,392.07,0,392.07,aud,30510_for_stripe,cus_O5fdPTTCztG9Y1,,,addnewcard,30510
38457,Charge,ch_3SInKCLrnBTnlT7b0YSbfRMU,16/10/2025 09:18,38457:Australian Laser & Skin,383.9,aud,383.9,0,383.9,aud,38457_for_stripe,cus_Qn75ptnLALYcag,,,addnewcard,38457
39475,Charge,ch_3SInKHLrnBTnlT7b0hrNV5Mc,16/10/2025 09:18,39475:Peachy Skin Clinic,411.96,aud,411.96,0,411.96,aud,39475_for_stripe,cus_T6GoMtbqa4xdjj,,,addnewcard,39475
40173,Charge,ch_3SInKJLrnBTnlT7b1N7Yex3Q,16/10/2025 09:18,40173:Australian Laser & Skin,383.9,aud,383.9,0,383.9,aud,40173_for_stripe,cus_Qn76oq6FSycMML,,,addnewcard,40173
45796,Charge,ch_3SInKQLrnBTnlT7b0TDgiqPC,16/10/2025 09:18,45796:Soulful Bloom Pty Ltd,540.43,aud,540.43,0,540.43,aud,45796_for_stripe,cus_T3xwU4BVqjlnk5,,,addnewcard,45796
53038,Charge,ch_3SInKmLrnBTnlT7b0qASGdij,16/10/2025 09:18,53038:Earthside Collective,325.97,aud,325.97,0,325.97,aud,53038_for_stripe,cus_SjG1pIHzRmDhzY,,,addnewcard,53038
61293,Charge,ch_3SInL0LrnBTnlT7b0iJTPV4d,16/10/2025 09:19,61293:Unikque Beauty Illawarra,293.39,aud,293.39,0,293.39,aud,61293_for_stripe,cus_QJZiQSFuwEYmzt,,,paysignupbycard1,61293
73770,Charge,ch_3SInLILrnBTnlT7b0BauxcWJ,16/10/2025 09:19,73770:Coast & Crown The Salon ,1192.02,aud,1192.02,0,1192.02,aud,73770_for_stripe,cus_T6z3WOz1u6v0yg,,,addnewcard,73770
79580,Charge,ch_3SInLOLrnBTnlT7b0gPI7jit,16/10/2025 09:19,79580:Bonnie Aesthetics,401.32,aud,401.32,0,401.32,aud,79580_for_stripe,cus_T6a9RxRTfYNnxJ,,,addnewcard,79580
80461,Charge,ch_3SInLQLrnBTnlT7b1FNOp5bN,16/10/2025 09:19,80461:Curated Skin Aesthetics,535.81,aud,535.81,0,535.81,aud,80461_for_stripe,cus_SvlH9z5IL2Ma8X,,,addnewcard,80461
81924,Charge,ch_3SInLVLrnBTnlT7b1bpVT260,16/10/2025 09:19,81924:Skora | Skin,3102.21,aud,3102.21,0,3102.21,aud,81924_for_stripe,cus_S8g8lnCQG3FMbi,,,addnewcard,81924
94583,Charge,ch_3SInLlLrnBTnlT7b0vBFRw5i,16/10/2025 09:19,94583:Skora Skin,42.9,aud,42.9,0,42.9,aud,94583_for_stripe,cus_SxEOf81mHkEnR4,,,addnewcard,94583
59313,Charge,ch_3SJ09vLrnBTnlT7b0o0u0tiu,16/10/2025 23:00,59313:Vibe Tribe Hairdressing,503.48,aud,503.48,0,503.48,aud,59313_for_stripe,cus_TFVA73HXuIKG9m,,,addnewcard,59313
51880,Charge,ch_3SJ0OsLrnBTnlT7b0zVM6y7N,16/10/2025 23:16,51880:H&L Salon,621.39,aud,621.39,0,621.39,aud,,,,,,
94140,Charge,ch_3SJ0RvLrnBTnlT7b06EtKcxL,16/10/2025 23:19,94140:Hair By I,1094.17,aud,1094.17,0,1094.17,aud,94140_for_stripe,cus_TFVSanwO99fsrO,,,addnewcard,94140
59313,Charge,ch_3SJ1GiLrnBTnlT7b10wRkVwL,17/10/2025 00:11,59313:Vibe Tribe Hairdressing,503.48,aud,503.48,0,503.48,aud,59313_for_stripe,cus_TFWJZPiWc2m4wi,,,addnewcard,59313
95984,Charge,ch_3SJ1JcLrnBTnlT7b0SPu8YWS,17/10/2025 00:14,95984:Evolve Beauty & Electrolysis,532.57,aud,532.57,0,532.57,aud,95984_for_stripe,cus_TFWM1FxHYzi4rQ,,,addnewcard,95984
81236,Charge,ch_3SJ1NFLrnBTnlT7b0skYV0M5,17/10/2025 00:18,81236:U Hair Studio,413,aud,413,0,413,aud,81236_for_stripe,cus_TFWQKr27fvxfZI,,,addnewcard,81236
86738,Charge,ch_3SJ4V5LrnBTnlT7b0GvjKW6N,17/10/2025 03:38,86738:Advanced Laser Clinic,358.6,aud,358.6,0,358.6,aud,86738_for_stripe,cus_TFZeKjSZU4zdel,,,addnewcard,86738
101464,Charge,ch_3SJ4clLrnBTnlT7b1dWdFiYS,17/10/2025 03:46,101464:Facial Impressions,382.25,aud,382.25,0,382.25,aud,101464_for_stripe,cus_TFZmOKB1NGhRap,,,addnewcard,101464
101467,Charge,ch_3SJ7P9LrnBTnlT7b0BhDuSmO,17/10/2025 06:44,101467:Amer hair Artist,217.25,aud,217.25,0,217.25,aud,101467_for_stripe,cus_TFceOTSncFC84r,,,addnewcard,101467
32202,Charge,ch_3SJ9ceLrnBTnlT7b0kuAsiXg,17/10/2025 09:06,32202:Maurice Meade Academy,82.5,aud,82.5,0,82.5,aud,32202_for_stripe,cus_RFZYocPdyQCNRS,,,addnewcard,32202
43997,Charge,ch_3SJ9cuLrnBTnlT7b0ZKfdOE8,17/10/2025 09:07,43997:Nicole De Wet Beauty Therapy,211.62,aud,211.62,0,211.62,aud,43997_for_stripe,cus_SizM4p7lTkhrND,,,addnewcard,43997
51357,Charge,ch_3SJ9dDLrnBTnlT7b0Uj3SEW4,17/10/2025 09:07,51357:East Ivanhoe Skin and Body Therapy,209.53,aud,209.53,0,209.53,aud,51357_for_stripe,cus_SioE5wL3hZ3qpj,,,addnewcard,51357
62144,Charge,ch_3SJ9dNLrnBTnlT7b1UIeHgZY,17/10/2025 09:07,62144:Hue Colour,930.31,aud,930.31,0,930.31,aud,62144_for_stripe,cus_QXTLLT9LXRMRCj,,,paysignupbycard1,62144
71437,Charge,ch_3SJ9dXLrnBTnlT7b0UB85IjA,17/10/2025 09:07,71437:Skin & Tonic Gippsland,361.1,aud,361.1,0,361.1,aud,71437_for_stripe,cus_SuXkW6382RRq8d,,,addnewcard,71437
49605,Refund,ch_3S7fS2LrnBTnlT7b0WJCc63l,23/09/2025 08:07,49605:Pipsqueek in Saigon,-328.56,aud,-328.56,0,-328.56,aud,49605_for_stripe,cus_S6070uoHq9m9yX,,,addnewcard,49605
90279,Refund,ch_3SANWdLrnBTnlT7b0s5FtjOQ,29/09/2025 05:11,90279:Macquarie Medi Spa,-255.52,aud,-255.52,0,-255.52,aud,90279_for_stripe,cus_T6ain9ukfdbTs2,,,addnewcard,90279
35450,Refund,ch_3S7fI3LrnBTnlT7b1gUkK2bZ,08/10/2025 13:19,35450:Mani Pedi Nail Salon,-240,aud,-240,0,-240,aud,35450_for_stripe,cus_SueBZQanqAvbXu,,,addnewcard,35450
35450,Refund,ch_3RyosmLrnBTnlT7b1O6qKHFt,08/10/2025 13:19,35450:Mani Pedi Nail Salon,-160,aud,-160,0,-160,aud,35450_for_stripe,cus_SueBZQanqAvbXu,,,addnewcard,35450
35450,Refund,ch_3RyosmLrnBTnlT7b1O6qKHFt,08/10/2025 13:21,35450:Mani Pedi Nail Salon,-150,aud,-150,0,-150,aud,35450_for_stripe,cus_SueBZQanqAvbXu,,,addnewcard,35450
81958,Refund,ch_3SIAL6LrnBTnlT7b1alDFZKi,16/10/2025 07:02,81958:Upper Skin Clinic,-75.9,aud,-75.9,0,-75.9,aud,81958_for_stripe,cus_S8mrKhvlohWNAa,,,addnewcard,81958
82814,Refund,ch_3SIALKLrnBTnlT7b1vZDW6Nc,16/10/2025 07:08,82814:Dermé Aesthetic Clinic,-108.9,aud,-108.9,0,-108.9,aud,82814_for_stripe,cus_T6ZvKeqx7OYeDG,,,addnewcard,82814
0,Stripe Fee,finvp_1SA1g1LrnBTnlT7b85PO7Dr5,22/09/2025 04:48,Card Account Updater (CAU) (2025-09-21): Updates,-0.34,aud,-0.34,0.03,-0.37,aud,,,,,,
0,Stripe Fee,finvp_1SA3yuLrnBTnlT7buB7QcQgk,22/09/2025 07:16,Card payments (2025-09-21): Stripe per-authorization fees,-0.45,aud,-0.45,0.05,-0.5,aud,,,,,,
0,Stripe Fee,finvp_1SA3yvLrnBTnlT7bcm3mMrhP,22/09/2025 07:16,Card payments (2025-09-21): Stripe volume fees,-1.04,aud,-1.04,0.1,-1.14,aud,,,,,,
0,Stripe Fee,finvp_1SA3yvLrnBTnlT7bNZs7P4tu,22/09/2025 07:16,Radar (2025-09-21): Standard,-0.84,aud,-0.84,0.08,-0.92,aud,,,,,,
0,Stripe Fee,finvp_1SA3yvLrnBTnlT7bIyc4gquT,22/09/2025 07:16,3D Secure (2025-09-21): Lookup,-0.03,aud,-0.03,0,-0.03,aud,,,,,,
0,Network Cost,finvp_1SAAqiLrnBTnlT7bCCV9jrOz,22/09/2025 14:36,Card payments (2025-09-21): Transaction network costs,-14.04,aud,-14.04,1.4,-15.44,aud,,,,,,
0,Stripe Fee,finvp_1SAQNQLrnBTnlT7bvQVK1Q2U,23/09/2025 07:11,Card payments (2025-09-22): Stripe volume fees,-1.69,aud,-1.69,0.17,-1.86,aud,,,,,,
0,Stripe Fee,finvp_1SAQNQLrnBTnlT7bzVC460PB,23/09/2025 07:11,Radar (2025-09-22): Standard,-0.9,aud,-0.9,0.09,-0.99,aud,,,,,,
0,Stripe Fee,finvp_1SAQNRLrnBTnlT7bO2e605cI,23/09/2025 07:11,Card payments (2025-09-22): Stripe per-authorization fees,-0.48,aud,-0.48,0.05,-0.53,aud,,,,,,
0,Network Cost,finvp_1SAWrhLrnBTnlT7byX5ipLWY,23/09/2025 14:06,Card payments (2025-09-18): adjustment to Transaction network costs,0.19,aud,0.19,-0.02,0.21,aud,,,,,,
0,Network Cost,finvp_1SAWrhLrnBTnlT7b1rTnA3Og,23/09/2025 14:06,Card payments (2025-09-22): Transaction network costs,-3.12,aud,-3.12,0.31,-3.43,aud,,,,,,
0,Stripe Fee,finvp_1SAnAXLrnBTnlT7bvPRwCwme,24/09/2025 07:31,Card payments (2025-09-23): Stripe per-authorization fees,-0.39,aud,-0.39,0.04,-0.43,aud,,,,,,
0,Stripe Fee,finvp_1SAnAYLrnBTnlT7bjVRpiYEY,24/09/2025 07:31,Card payments (2025-09-23): Stripe volume fees,-1.34,aud,-1.34,0.13,-1.47,aud,,,,,,
0,Stripe Fee,finvp_1SAnAYLrnBTnlT7bPFixnqoq,24/09/2025 07:31,Radar (2025-09-23): Standard,-0.72,aud,-0.72,0.07,-0.79,aud,,,,,,
0,Network Cost,finvp_1SAtJFLrnBTnlT7bmj5VboGl,24/09/2025 14:04,Card payments (2025-09-23): Transaction network costs,-6.38,aud,-6.38,0.64,-7.02,aud,,,,,,
0,Stripe Fee,finvp_1SB9shLrnBTnlT7bgh0nLv1t,25/09/2025 07:46,Card payments (2025-09-24): Stripe per-authorization fees,-0.12,aud,-0.12,0.01,-0.13,aud,,,,,,
0,Stripe Fee,finvp_1SB9shLrnBTnlT7bXWYNdqi4,25/09/2025 07:46,Card payments (2025-09-24): Stripe volume fees,-0.57,aud,-0.57,0.06,-0.63,aud,,,,,,
0,Stripe Fee,finvp_1SB9shLrnBTnlT7bjmFyBxoc,25/09/2025 07:46,Radar (2025-09-24): Standard,-0.24,aud,-0.24,0.02,-0.26,aud,,,,,,
0,Network Cost,finvp_1SBFxvLrnBTnlT7bxBrk3CSk,25/09/2025 14:16,Card payments (2025-09-23): adjustment to Transaction network costs,2.22,aud,2.22,-0.22,2.44,aud,,,,,,
0,Network Cost,finvp_1SBFxxLrnBTnlT7bOr2eN2i1,25/09/2025 14:16,Card payments (2025-09-24): Transaction network costs,-1.04,aud,-1.04,0.1,-1.14,aud,,,,,,
0,Stripe Fee,finvp_1SBWMZLrnBTnlT7bVcfoeDJa,26/09/2025 07:46,Card payments (2025-09-25): Stripe per-authorization fees,-0.36,aud,-0.36,0.04,-0.4,aud,,,,,,
0,Stripe Fee,finvp_1SBWMZLrnBTnlT7bHr9R44Yy,26/09/2025 07:46,Card payments (2025-09-25): Stripe volume fees,-6.02,aud,-6.02,0.6,-6.62,aud,,,,,,
0,Stripe Fee,finvp_1SBWMZLrnBTnlT7bf0vqvjBW,26/09/2025 07:46,Radar (2025-09-25): Standard,-0.72,aud,-0.72,0.07,-0.79,aud,,,,,,
0,Network Cost,finvp_1SBcS5LrnBTnlT7bGrKIsCE7,26/09/2025 14:16,Card payments (2025-09-25): Transaction network costs,-58.1,aud,-58.1,5.81,-63.91,aud,,,,,,
0,Stripe Fee,finvp_1SBpqaLrnBTnlT7b9737Lumw,27/09/2025 04:35,Card Account Updater (CAU) (2025-09-26): Updates,-0.17,aud,-0.17,0.02,-0.19,aud,,,,,,
0,Stripe Fee,finvp_1SBsYTLrnBTnlT7boJ4gCIP2,27/09/2025 07:28,Radar (2025-09-26): Standard,-0.3,aud,-0.3,0.03,-0.33,aud,,,,,,
0,Stripe Fee,finvp_1SBsYTLrnBTnlT7bgzr7zL3B,27/09/2025 07:28,Card payments (2025-09-26): Stripe per-authorization fees,-0.15,aud,-0.15,0.02,-0.17,aud,,,,,,
0,Stripe Fee,finvp_1SBsYTLrnBTnlT7bXmeGVGU2,27/09/2025 07:28,Card payments (2025-09-26): Stripe volume fees,-0.46,aud,-0.46,0.05,-0.51,aud,,,,,,
0,Network Cost,finvp_1SBytnLrnBTnlT7bQf6v6EiZ,27/09/2025 14:14,Card payments (2025-09-26): Transaction network costs,-3.64,aud,-3.64,0.36,-4,aud,,,,,,
0,Stripe Fee,finvp_1SCFCiLrnBTnlT7brrTZJojZ,28/09/2025 07:39,Card payments (2025-09-27): Stripe per-authorization fees,-0.03,aud,-0.03,0,-0.03,aud,,,,,,
0,Network Cost,finvp_1SCLUjLrnBTnlT7b4252UdJM,28/09/2025 14:22,Card payments (2025-09-23): adjustment to Transaction network costs,-1.58,aud,-1.58,0.16,-1.74,aud,,,,,,
0,Network Cost,finvp_1SChtKLrnBTnlT7bj5IjmABm,29/09/2025 14:17,Card payments (2025-09-25): adjustment to Transaction network costs,0.05,aud,0.05,-0.01,0.06,aud,,,,,,
0,Stripe Fee,finvp_1SCvvtLrnBTnlT7b6GB0KkBq,30/09/2025 05:17,Card Account Updater (CAU) (2025-09-29): Updates,-0.17,aud,-0.17,0.02,-0.19,aud,,,,,,
0,Stripe Fee,finvp_1SCy9ILrnBTnlT7bMNwasnZ6,30/09/2025 07:39,Card payments (2025-09-29): Stripe per-authorization fees,-0.09,aud,-0.09,0.01,-0.1,aud,,,,,,
0,Stripe Fee,finvp_1SCy9JLrnBTnlT7bsmBugzgM,30/09/2025 07:39,Card payments (2025-09-29): Stripe volume fees,-0.11,aud,-0.11,0.01,-0.12,aud,,,,,,
0,Stripe Fee,finvp_1SCy9JLrnBTnlT7bSgjhWqFp,30/09/2025 07:39,Radar (2025-09-29): Standard,-0.06,aud,-0.06,0.01,-0.07,aud,,,,,,
0,Network Cost,finvp_1SD4qnLrnBTnlT7bB2219SZp,30/09/2025 14:48,Card payments (2025-09-29): Transaction network costs,0.85,aud,0.85,-0.09,0.94,aud,,,,,,
0,Stripe Fee,finvp_1SDL2mLrnBTnlT7bTO04D2Gm,01/10/2025 08:05,Card payments (2025-09-30): Stripe per-authorization fees,-0.15,aud,-0.15,0.02,-0.17,aud,,,,,,
0,Stripe Fee,finvp_1SDL2mLrnBTnlT7bYUQmqEAL,01/10/2025 08:05,Card payments (2025-09-30): Stripe volume fees,-0.41,aud,-0.41,0.04,-0.45,aud,,,,,,
0,Stripe Fee,finvp_1SDL2mLrnBTnlT7bdLkkUrFY,01/10/2025 08:05,Radar (2025-09-30): Standard,-0.12,aud,-0.12,0.01,-0.13,aud,,,,,,
0,Network Cost,finvp_1SDQwrLrnBTnlT7bUw1xTulH,01/10/2025 14:24,Card payments (2025-09-30): Transaction network costs,-2.24,aud,-2.24,0.22,-2.46,aud,,,,,,
0,Stripe Fee,finvp_1SDhmhLrnBTnlT7bh5JchcGz,02/10/2025 08:22,Card payments (2025-10-01): Stripe per-authorization fees,-0.4,aud,-0.4,0.04,-0.44,aud,,,,,,
0,Stripe Fee,finvp_1SDhmhLrnBTnlT7b38OFOjmN,02/10/2025 08:22,Card payments (2025-10-01): Stripe volume fees,-1.38,aud,-1.38,0.14,-1.52,aud,,,,,,
0,Network Cost,finvp_1SDhmhLrnBTnlT7bds3rPxMr,02/10/2025 08:22,Card payments (2025-09-01 - 2025-09-30): Other network costs,-1.15,aud,-1.15,0.11,-1.26,aud,,,,,,
0,Stripe Fee,finvp_1SDhmhLrnBTnlT7bOio7pop7,02/10/2025 08:22,Radar (2025-10-01): Standard,-0.24,aud,-0.24,0.02,-0.26,aud,,,,,,
0,Network Cost,finvp_1SDnS6LrnBTnlT7bDP9pK07b,02/10/2025 14:25,Card payments (2025-10-01): Transaction network costs,-5.42,aud,-5.42,0.54,-5.96,aud,,,,,,
0,Stripe Fee,finvp_1SEO0CLrnBTnlT7bOrRUB8HG,04/10/2025 05:27,Card payments (2025-10-01 - 2025-10-31): adjustment to Stripe per-authorization fees,0.16,aud,0.16,-0.02,0.18,aud,,,,,,
0,Stripe Fee,finvp_1SEO0CLrnBTnlT7b4rupzPEs,04/10/2025 05:27,Card payments (2025-10-01 - 2025-10-31): adjustment to Stripe volume fees,1.03,aud,1.03,-0.1,1.13,aud,,,,,,
0,Stripe Fee,finvp_1SEQD5LrnBTnlT7bQDQdb9Sl,04/10/2025 07:48,Card payments (2025-10-03): Stripe volume fees,-0.11,aud,-0.11,0.01,-0.12,aud,,,,,,
0,Stripe Fee,finvp_1SEQD5LrnBTnlT7bmPSizePw,04/10/2025 07:48,Card payments (2025-10-03): Stripe per-authorization fees,-0.15,aud,-0.15,0.02,-0.17,aud,,,,,,
0,Stripe Fee,finvp_1SEQD5LrnBTnlT7bqxEODzeE,04/10/2025 07:48,Radar (2025-10-03): Standard,-0.06,aud,-0.06,0.01,-0.07,aud,,,,,,
0,Network Cost,finvp_1SEWmuLrnBTnlT7b82JWIJPt,04/10/2025 14:50,Card payments (2025-10-03): Transaction network costs,-0.51,aud,-0.51,0.05,-0.56,aud,,,,,,
0,Stripe Fee,finvp_1SEkHBLrnBTnlT7bgU8erVvX,05/10/2025 05:14,Card Account Updater (CAU) (2025-10-04): Updates,-0.34,aud,-0.34,0.03,-0.37,aud,,,,,,
0,Stripe Fee,finvp_1SEmMpLrnBTnlT7bnUqfcCae,05/10/2025 07:28,Card payments (2025-10-04): Stripe per-authorization fees,-0.03,aud,-0.03,0,-0.03,aud,,,,,,
0,Stripe Fee,finvp_1SF6XLLrnBTnlT7bjd0d1s2L,06/10/2025 05:00,Card Account Updater (CAU) (2025-10-05): Updates,-0.17,aud,-0.17,0.02,-0.19,aud,,,,,,
0,Network Cost,finvp_1SFFKqLrnBTnlT7bfS5rLMg6,06/10/2025 14:24,Card payments (2025-08-20): adjustment to Transaction network costs,-0.08,aud,-0.08,0.01,-0.09,aud,,,,,,
0,Stripe Fee,finvp_1SFTAqLrnBTnlT7bMKlqlMcU,07/10/2025 05:10,Card Account Updater (CAU) (2025-10-06): Updates,-0.17,aud,-0.17,0.02,-0.19,aud,,,,,,
0,Stripe Fee,finvp_1SFVetLrnBTnlT7bjnpb1JHe,07/10/2025 07:50,Card payments (2025-10-06): Stripe per-authorization fees,-0.06,aud,-0.06,0.01,-0.07,aud,,,,,,
0,Stripe Fee,finvp_1SFVetLrnBTnlT7blTNzPFXt,07/10/2025 07:50,Card payments (2025-10-06): Stripe volume fees,-0.11,aud,-0.11,0.01,-0.12,aud,,,,,,
0,Stripe Fee,finvp_1SFVeuLrnBTnlT7bGhr01UG2,07/10/2025 07:50,Radar (2025-10-06): Standard,-0.06,aud,-0.06,0.01,-0.07,aud,,,,,,
0,Network Cost,finvp_1SFbwcLrnBTnlT7bC7X4xAeK,07/10/2025 14:32,Card payments (2025-10-06): Transaction network costs,-4.97,aud,-4.97,0.5,-5.47,aud,,,,,,
0,Stripe Fee,finvp_1SFpa3LrnBTnlT7bRKIUP8Uo,08/10/2025 05:06,Card Account Updater (CAU) (2025-10-07): Updates,-0.51,aud,-0.51,0.05,-0.56,aud,,,,,,
0,Stripe Fee,finvp_1SFsdKLrnBTnlT7bJGSISp1W,08/10/2025 08:22,Card payments (2025-10-07): Stripe per-authorization fees,-0.15,aud,-0.15,0.02,-0.17,aud,,,,,,
0,Stripe Fee,finvp_1SFsdKLrnBTnlT7buClt6hNJ,08/10/2025 08:22,Card payments (2025-10-07): Stripe volume fees,-0.02,aud,-0.02,0,-0.02,aud,,,,,,
0,Stripe Fee,finvp_1SFsdKLrnBTnlT7brKOAV7ig,08/10/2025 08:22,Radar (2025-10-07): Standard,-0.06,aud,-0.06,0.01,-0.07,aud,,,,,,
0,Network Cost,finvp_1SFyf7LrnBTnlT7b0CR6ecKQ,08/10/2025 14:48,Card payments (2025-10-07): Transaction network costs,-0.04,aud,-0.04,0,-0.04,aud,,,,,,
0,Stripe Fee,finvp_1SGEmfLrnBTnlT7b2vDTtJj8,09/10/2025 08:01,Card payments (2025-10-08): Stripe per-authorization fees,-0.21,aud,-0.21,0.02,-0.23,aud,,,,,,
0,Stripe Fee,finvp_1SGEmfLrnBTnlT7b34XAbAE7,09/10/2025 08:01,Card payments (2025-10-08): Stripe volume fees,-0.1,aud,-0.1,0.01,-0.11,aud,,,,,,
0,Stripe Fee,finvp_1SGEmfLrnBTnlT7bS0WYlhz3,09/10/2025 08:01,Radar (2025-10-08): Standard,-0.24,aud,-0.24,0.02,-0.26,aud,,,,,,
0,Network Cost,finvp_1SGKhjLrnBTnlT7bjycPoZZ2,09/10/2025 14:20,Card payments (2025-10-08): Transaction network costs,-0.97,aud,-0.97,0.1,-1.07,aud,,,,,,
0,Stripe Fee,finvp_1SGbMTLrnBTnlT7bZCa5vG3g,10/10/2025 08:07,Card payments (2025-10-09): Stripe per-authorization fees,-0.03,aud,-0.03,0,-0.03,aud,,,,,,
0,Stripe Fee,finvp_1SGbMTLrnBTnlT7bl3wSJdIc,10/10/2025 08:07,Card payments (2025-10-09): Stripe volume fees,-0.03,aud,-0.03,0,-0.03,aud,,,,,,
0,Stripe Fee,finvp_1SGbMTLrnBTnlT7b73SQ9qBb,10/10/2025 08:07,Radar (2025-10-09): Standard,-0.06,aud,-0.06,0.01,-0.07,aud,,,,,,
0,Network Cost,finvp_1SGhiVLrnBTnlT7btwCd32hq,10/10/2025 14:54,Card payments (2025-10-09): Transaction network costs,-1.42,aud,-1.42,0.14,-1.56,aud,,,,,,
0,Stripe Fee,finvp_1SGvOoLrnBTnlT7bmBcSllNf,11/10/2025 05:31,Card Account Updater (CAU) (2025-10-10): Updates,-0.34,aud,-0.34,0.03,-0.37,aud,,,,,,
0,Stripe Fee,finvp_1SHHVmLrnBTnlT7bkS14280O,12/10/2025 05:08,Card Account Updater (CAU) (2025-10-11): Updates,-0.17,aud,-0.17,0.02,-0.19,aud,,,,,,
0,Stripe Fee,finvp_1SHK4vLrnBTnlT7bjITddKF5,12/10/2025 07:52,Card payments (2025-10-11): Stripe per-authorization fees,-0.12,aud,-0.12,0.01,-0.13,aud,,,,,,
0,Stripe Fee,finvp_1SHK4wLrnBTnlT7bKnstCglT,12/10/2025 07:52,Card payments (2025-10-11): Stripe volume fees,-0.11,aud,-0.11,0.01,-0.12,aud,,,,,,
